STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-21T19:00:00,54,70,61.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-21T20:00:00,53.1,68,60.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-21T21:00:00,52,68,59.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-21T22:00:00,52,66.9,59.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-21T23:00:00,52,66.9,58.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T00:00:00,51.1,66,58.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T01:00:00,51.1,64.9,57.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T02:00:00,51.1,64,57.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T03:00:00,50,64,56.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T04:00:00,50,63,56.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T05:00:00,50,63,56.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T06:00:00,51.1,64,57.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T07:00:00,53.1,66.9,59.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T08:00:00,54,70,61.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T09:00:00,54,73,63.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T10:00:00,55.9,73.9,64.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T11:00:00,55.9,75,65.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T12:00:00,57,75.9,66.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T13:00:00,55.9,77,66.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T14:00:00,57,77,66.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T15:00:00,55.9,75.9,66.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T16:00:00,55.9,75,65.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T17:00:00,55.9,73.9,64.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T18:00:00,55,72,63.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T19:00:00,54,70,61.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T20:00:00,53.1,69.1,60.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T21:00:00,53.1,68,60.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T22:00:00,53.1,68,59.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-22T23:00:00,52,66.9,59.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T00:00:00,52,66,58.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T01:00:00,51.1,64.9,58.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T02:00:00,51.1,64.9,57.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T03:00:00,50,64,57.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T04:00:00,50,64,56.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T05:00:00,50,64,56.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T06:00:00,51.1,64.9,57.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T07:00:00,53.1,68,59.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T08:00:00,54,71.1,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T09:00:00,55,73,63.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T10:00:00,55.9,75,65.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T11:00:00,55.9,77,66.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T12:00:00,57,77,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T13:00:00,55.9,77,67.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T14:00:00,57,77,67.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T15:00:00,55.9,77,66.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T16:00:00,55.9,75.9,65.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T17:00:00,55.9,73.9,64.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T18:00:00,55,73,63.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T19:00:00,54,71.1,62.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T20:00:00,54,69.1,61.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T21:00:00,53.1,69.1,60.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T22:00:00,53.1,68,60.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-23T23:00:00,52,66.9,59.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T00:00:00,52,66.9,59.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T01:00:00,51.1,66,58.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T02:00:00,51.1,64.9,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T03:00:00,51.1,64.9,57.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T04:00:00,50,64,57.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T05:00:00,50,64,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T06:00:00,51.1,66,58.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T07:00:00,53.1,69.1,60.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T08:00:00,54,72,62.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T09:00:00,55,73.9,64.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T10:00:00,55.9,75.9,65.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T11:00:00,55.9,78.1,66.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T12:00:00,57,78.1,67.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T13:00:00,57,78.1,67.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T14:00:00,57,78.1,67.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T15:00:00,57,78.1,67.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T16:00:00,57,75.9,66.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T17:00:00,55.9,75,65.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T18:00:00,55,73,64.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T19:00:00,54,71.1,62.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T20:00:00,54,70,61.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T21:00:00,53.1,69.1,61.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T22:00:00,53.1,69.1,60.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-24T23:00:00,53.1,68,60.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T00:00:00,52,68,59.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T01:00:00,52,66.9,58.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T02:00:00,51.1,66,58.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T03:00:00,51.1,66,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T04:00:00,50,64.9,57.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T05:00:00,50,64.9,57.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T06:00:00,51.1,66.9,58.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T07:00:00,53.1,70,60.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T08:00:00,55,73,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T09:00:00,55,75.9,64.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T10:00:00,57,78.1,66.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T11:00:00,57,80.1,67.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T12:00:00,57.9,80.1,68.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T13:00:00,57,80.1,68.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T14:00:00,57.9,80.1,68.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T15:00:00,57,79,67.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T16:00:00,57,77,66.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T17:00:00,57,75.9,65.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T18:00:00,55,73.9,64.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T19:00:00,55,72,63.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T20:00:00,54,71.1,62.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T21:00:00,53.1,71.1,61.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T22:00:00,53.1,69.1,61.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-25T23:00:00,53.1,69.1,60.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T00:00:00,53.1,68,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T01:00:00,52,68,59.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T02:00:00,51.1,68,58.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T03:00:00,51.1,66,58.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T04:00:00,51.1,66,58.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T05:00:00,50,66,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T06:00:00,52,66.9,59.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T07:00:00,53.1,71.1,61.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T08:00:00,55,73,63.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T09:00:00,55.9,75.9,65.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T10:00:00,57,78.1,66.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T11:00:00,57,80.1,67.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T12:00:00,57.9,80.1,68.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T13:00:00,57.9,80.1,68.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T14:00:00,57.9,80.1,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T15:00:00,57.9,79,68.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T16:00:00,57.9,77,67.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T17:00:00,57,75.9,66.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T18:00:00,55.9,75,65.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T19:00:00,55,73,63.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T20:00:00,54,71.1,62.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T21:00:00,54,71.1,62.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T22:00:00,54,70,61.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-26T23:00:00,53.1,69.1,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T00:00:00,53.1,69.1,60.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T01:00:00,52,68,59.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T02:00:00,52,68,59.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T03:00:00,52,66.9,58.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T04:00:00,51.1,66,58.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T05:00:00,51.1,66,58.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T06:00:00,52,68,59.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T07:00:00,54,71.1,61.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T08:00:00,55,73.9,63.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T09:00:00,57,77,65.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T10:00:00,57,78.1,67.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T11:00:00,57.9,80.1,68.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T12:00:00,59,80.1,69.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T13:00:00,59,81,69.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T14:00:00,60.1,80.1,69.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T15:00:00,59,79,68.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T16:00:00,57.9,77,67.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T17:00:00,57,75.9,66.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T18:00:00,57,75,65.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T19:00:00,55.9,73,64.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T20:00:00,55,72,63.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T21:00:00,54,71.1,62.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T22:00:00,54,70,61.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-27T23:00:00,54,70,61.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T00:00:00,53.1,69.1,60.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T01:00:00,53.1,68,60.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T02:00:00,52,68,59.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T03:00:00,52,66.9,59.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T04:00:00,52,66,58.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T05:00:00,51.1,66,58.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T06:00:00,53.1,68,60.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T07:00:00,54,71.1,62.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T08:00:00,55.9,73.9,64.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T09:00:00,57,77,65.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T10:00:00,57.9,78.1,67.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T11:00:00,59,80.1,68.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T12:00:00,59,81,69.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T13:00:00,60.1,81,69.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T14:00:00,60.1,80.1,69.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T15:00:00,60.1,79,69.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T16:00:00,60.1,78.1,68.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T17:00:00,57.9,77,67.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T18:00:00,57,75,66.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T19:00:00,55.9,73.9,64.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T20:00:00,55.9,72,63.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T21:00:00,55,71.1,62.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T22:00:00,55,71.1,62.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-28T23:00:00,54,70,61.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T00:00:00,54,69.1,61.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T01:00:00,53.1,68,60.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T02:00:00,53.1,68,60.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T03:00:00,52,66.9,59.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T04:00:00,52,66.9,59.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T05:00:00,52,66,59.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T06:00:00,53.1,68,60.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T07:00:00,54,71.1,62.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T08:00:00,55.9,73.9,64.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T09:00:00,57,77,66.2
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T10:00:00,57.9,78.1,67.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T11:00:00,59,80.1,68.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T12:00:00,59,81,69.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T13:00:00,60.1,81,70.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T14:00:00,60.1,81,70.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T15:00:00,60.1,79,69.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T16:00:00,60.1,78.1,68.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T17:00:00,57.9,77,67.6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T18:00:00,57.9,75.9,66.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T19:00:00,57,73.9,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T20:00:00,55.9,72,63.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T21:00:00,55,72,63.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T22:00:00,55,71.1,62.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-29T23:00:00,55,70,62.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T00:00:00,54,69.1,61.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T01:00:00,54,68,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T02:00:00,53.1,68,60.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T03:00:00,53.1,68,60.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T04:00:00,53.1,66.9,59.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T05:00:00,52,66.9,59.5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T06:00:00,53.1,68,60.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T07:00:00,55,72,62.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T08:00:00,55.9,73.9,64.7
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T09:00:00,57,77,66.4
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T10:00:00,59,78.1,67.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T11:00:00,59,80.1,69.1
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T12:00:00,60.1,80.1,69.9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T13:00:00,60.1,80.1,70.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T14:00:00,60.1,80.1,70.3
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T15:00:00,60.1,79,69.8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,05-30T16:00:00,60.1,79,68.9
